"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050673","epithelial cell proliferation","496/18432","496/18860",1,1.02322048611111,3.43915840923978,9.73725426873962e-06,0.032642958279744,NA,"CLDN1/TP63/HES1/NOG/DLG1/SOX9/BGLAP/EPHA2/ARNT/C1orf54/ECM1/PDCD10/PYGO2/RPTOR/PIK3CD/ERRFI1/STXBP4/IFT80/IL12A/MIR15B/IQGAP3/WNT3A/CD34/MIR29C/AKT3/LAMC1/MIR135B/KDM5B/VASH2/MIR34A/B4GALT1/VASH1/SLC39A9/SYNJ2BP/ZFP36L1/APOH/PRKCA/IL10/HOXA5/NLRC3/EAF2/TGFB2/IRF6/MIR205/MIRLET7B/SIDT2/AKT1/BMP4/PROK2/ENG/MYCN/OSR1/PRKD1/RETNLB/CCL11/CCL2/DUSP10/HLX/CCND1/PROX1/BCL11B/MIR342/SOX11/MIR21/BMPER/SFRP1/CLEC12B/CDK4/GLI1/GPX1/IL6/DAB2IP/TBX2/JCAD/MMP12/YAP1/PDPK1/PHB2/NKX2-8/CDKN1B/MIR329-1/MIR410/MIR487B/MIR494/MIR495/ERN1/JAG1/AGTR1/FGF9/JAML/CYP7B1/FSHR/RAP1GAP/SIRT1/CDC42/HSPG2/BRCA2/NCSTN/HIF1A/SIX1/SIX4/CRNN/CDC73/ID2/GATA2/APOA1/NME2/IGFBP3/KLF9/FERMT1/GATA3/NME1/TFAP2C/SCAND3/MIR98/HES5/GRN/MMP14/EXTL3/NFIB/CDKN2A/CDKN2B/NGFR/ITGB3/BCL2L2/ZNF703/TNFSF11/IFT74/TEK/MIR10A/MIR152/HMGN1/CASK/FGFBP1/STAT6/POLD4/EYA1/SULF1/PEX2/PSEN1/DBH/ARX/CCN3/NUPR1/ERBB3/RGCC/HAS2/MIR222/HDAC6/WDR13/EGFL7/MIR126/NOTCH1/NRARP/MDK/BTRC/NKX2-3/PAX2/LAMA5/HMGB1/OVOL2/SDR16C5/NR4A3/TGFBR1/MIR24-1/MIR27B/PTCH1/ADAM17/ITGB1BP1/TGFBR3/ZEB1/EGFR/OSR2/STK3/MAGED1/TGM1/TINF2/ANG/HMX2/FLT1/PDX1/ST8SIA1/TACR1/SLURP1/MYC/ITGB3BP/TCF7L2/TGFA/PRL/BMPR1A/DAB2/RICTOR/ROBO1/MMRN2/STK11/REG3A/REG3G/PGR/RUNX3/PAX6/LRG1/MAP2K2/MYDGF/SIRT6/EGR3/KDR/KIT/CLDN18/CDKN1C/GHSR/LOXL2/NKX2-6/NKX3-1/MIR132/MIR22/SERPINF1/UHRF1/CD109/COL8A2/IGFBP4/DRD2/NRP1/LIPA/RB1/DLL4/HMOX1/VDR/BMPR2/CFLAR/FZD7/FGF10/IFT172/NOX5/CCL5/FLT4/A4GNT/NRAS/SNAI2/PRKX/STAT3/STAT5A/ALDH1A2/TIE1/ZFP36/F3/MTSS1/PHOX2B/CCR3/PURA/SCARB1/PRDM1/MIR30B/FGL1/ATP5F1A/C6orf89/CDKN1A/HPN/WNT10B/ATOH8/MIR29A/MIR29B1/NUS1/PKHD1/MARVELD3/MIR492/NR1D1/CDH3/ESRP2/SFRP2/SERPINB5/EPPK1/HSF1/SMO/PPARD/CDH13/ATP5IF1/FGF2/FA2H/SRSF6/INTU/AR/KRT4/SP1/LAMB1/APELA/BTK/MIR181C/MIR23A/MIR27A/IL17A/MIR133B/CNMD/BID/NFKBIZ/CDK6/FGFR2/MIR10B/FMC1/TRIM24/MIR101-1/SERPINB1/IFT52/CXCR3/OVOL3/RBPJ/KDF1/TNMD/EGF/GDF5/MIR499A/COL8A1/AIMP1/FGF7/PDCD6/FBXW7/MIR15A/MIR16-1/TNFSF12/HNF1B/THAP1/SULF2/IGF2/MIR483/PIK3CB/PRKD2/GDF2/SAAL1/HMGB2/NR2F2/CXCL12/BAX/FUT1/FUT2/C5AR1/NKX6-1/GHRL/NODAL/BAK1/STK4/MIR497/ISL1/PLXNB3/PROK1/WDR77/SEMA5A/B2M/APLN/GPR15LG/MIR361/FST/LIMS2/COL4A3/MIR30E/TNFAIP3/HMGA2/SCG2/SGPP2/IGF1/DEAF1/HRAS/MCC/ACVR2A/ZEB2/TBX1/GPBAR1/IHH/PTPRN/ESR1/IGFBP5/THBS4/PDCL3/FSHB/PPARG/RAF1/WNT7A/SHH/HTR2B/PLCG1/VEGFC/CEBPB/ALOX5/TNF/KLK8/RPS6KA1/SFN/DLX5/DLX6/IL26/GATA6/MIR193A/KRIT1/LEP/MIR129-1/RTN4/IFT57/GPC3/MIR20B/MIR424/MIR503/EMC10/FOXE3/ACVRL1/KRT2/NR4A1/PTN/BMP5/FGF1/APLNR/MIR130A/PDGFB/RREB1/BMP6/ZNF580/ZNF304/CAV1/CAV2/FOXP2/MTA3/CCL26/NCF1/PPP1R16B/MIR146A/PRKDC/TMIGD1/MIR149/FAM3C/WNT16/OR51E2/LACRT/MEF2C/FAP/JUN/TACSTD2/OVOL1/PTPRM/FGFR1/IL12B/BTBD10/CALCA/AGGF1/MIR26A1/SCN5A/WDR48/DSC1/STAT1/EDNRB/WNT2/FABP7/CYBA/SPARC/NF1/CCL24/FRS2/AREG/EPGN/EREG/LGR4/PTPRK/LGR5/MIR2355/NRP2/NOD2/CEACAM1/DACH1/BCL2L1/XBP1/BAD/VEGFB/ERBB4/WNT5A/FLCN/NKX2-5/SAV1/EFNB2/ITGA4/RUNX2/VEGFA/IRS2/RASGRF1/HGF/ODAM/AQP11/MIR125B1/CTNNB1/NEAT1/APOE/THBS1/ERBB2/VSTM4/MAP2K1/MED1/TGFB1/NOTCH2/MAP2K5/SMAD3/MAPK1",496
"GO:0003012","muscle system process","485/18432","485/18860",1,1.02322048611111,3.39979068240177,1.26199564997408e-05,0.032642958279744,NA,"FGF12/PIK3CA/TBCE/DLG1/PAK2/KCNJ2/PVALEF/TPM3/LMNA/TMOD4/PARP1/CHRNB2/SRSF1/GALR2/SPHK1/GAA/UTS2/RNF207/MTOR/ERRFI1/CACNA1S/RYR2/STRIT1/MIR15B/ACTA1/AGT/ARHGEF11/GJA5/ADORA1/ATP2B4/LMOD1/MYBPH/MYOG/PPP1R12B/TNNI1/TNNT2/HTR1D/TNFRSF1B/ENO1/BDKRB2/GPER1/NPPA/MAP2K6/CHRM3/SLC8A3/CACNA1C/CACNG1/PRKCA/GSN/P2RY1/SLN/PPARA/FOXP1/PROK2/MIR199B/HSP90AA1/PRKD1/ASB2/ADCY10/RCSD1/KCNA1/SETD3/YY1/MIR133A1/MYLK/NOS1AP/MIR21/PAK1/TBX20/CHGA/CTTN/DDIT3/DAG1/RHOA/KCNA5/TBX2/AKAP6/C12orf57/MIR200C/SCN4A/MYBPC3/MKKS/ABCC9/KCNJ8/SPX/TNFRSF1A/ROCK1/SCN2B/SCN4B/CRYAB/MIR34B/MIR34C/BECN1/PKP2/ATP1A2/CASQ1/RGS2/KLF15/EDN3/CAMK2B/PGAM2/GJC1/COL6A1/FKBP1A/MEIS1/CACNA1G/EDN1/CALM1/TPCN2/EHD3/OXT/ZDHHC21/SGCA/MYL4/JPH4/MIR208A/MIR208B/MYH6/MYH7/PABPN1/FOXO1/CA3/CCDC78/STUB1/GNAS/STAC3/PDE9A/MYMK/JPH1/CD38/KLF4/ALDOA/MYL11/TRIM72/KCNB2/SULF1/TRPA1/SCNN1B/SMPX/ATP2A1/MYL6/MYL6B/TBXA2R/NOTCH1/CHUK/KCNIP2/GATA5/MIR1-1/MYL3/MIR214/MYOC/DMD/ATP1B1/MYH11/ATP8A2/NR4A3/MIR24-1/SLC8A1/GSTO1/CACNB2/SNTB1/MYOF/LTB4R/PARP2/CACNA1H/MYOZ1/TPM2/ANK2/CAMK2D/CAMK2G/TMEM38B/BMP10/DTNA/TMOD1/ABAT/TACR1/ARRB2/CAMTA2/CHRNE/P2RX1/COL14A1/FGF13/CALM2/SMAD4/ANKRD2/KCNQ1/JSRP1/GAMT/RGS4/GDNF/P2RX4/KCNH2/NOS3/SLMAP/ARHGAP42/TNNC1/SOD1/EZH2/DAPK3/EEF2/KIT/SSPN/ACE2/GHSR/STC1/IL6ST/TRPV1/ADRA2C/TWF1/KCNE1/KCNE2/TACR2/GRK2/DRD2/ACTA2/SELENON/TACR3/ADRA1A/DOCK5/HMOX1/MB/SCN3B/CFLAR/SUMO1/UCN/SCO2/KCNJ5/MYL5/ASPH/VPS54/CTDP1/KDM4A/MYOT/TRIM63/CTNNA3/ROCK2/ARG2/FBXO32/FOXO3/HDAC2/APBB2/RYR1/JUP/SORBS2/ACACB/ATP2B1/PI16/NMU/FXYD1/SCN1B/NUP155/NEDD4L/FKBP1B/KCNE5/MIR199A1/GJA1/PLN/TPM4/CERS1/MIR143/MIR145/MIR328/NOL3/ADGRD1/ANXA6/PDGFRB/HSBP1/TRPC3/CACNA1D/EDNRA/TMEM38A/MLIP/CNN1/ADRA2B/LARGE1/MIR23A/PRKACA/GUCY1A1/NPY2R/COMP/NOS1/TTN/ATP2A2/MYL2/TRPV4/CHRNA1/MIR25/IRAG1/SLC9A1/MYOZ2/MIR499A/MYH7B/TOMM70/NPNT/PPP3CA/RAP1GDS1/P2RX6/HTR2A/PDLIM5/KCNJ12/HAND2/SULF2/TNNI2/TNNT3/CALM3/FKRP/MYH3/LMOD3/SMAD5/RANGRF/HCN4/IL1B/KCNN2/MIR448/MYL9/KCND3/MYH14/GHRL/SMAD7/HRC/TRPM4/GSTM2/CHRNB1/MIR195/NMUR2/SLC6A8/TPM1/APLN/MAP2K3/TNNC2/EDN2/NDUFS6/TBX3/PRKG1/ITGA2/MIR30E/UTRN/KCNE4/GATA4/BIN1/IGF1/DES/MIR153-1/PRKAG3/ZC3H12A/IGFBP5/AKAP9/JPH2/CALD1/MTPN/CKMT2/IL1R1/ACTC1/SGCD/DCANP1/NEUROG1/TIFAB/ADA/STAC/GRIP2/PPARG/SMTN/HTR2B/NMUR1/MYH8/TMOD2/TMOD3/RYR3/MYOCD/TNF/DOCK4/MYH13/SRI/GTF2IRD1/GATA6/LEP/MEF2A/SCN8A/CHRM2/KBTBD13/CLCN1/PDE4B/CHRND/CHRNG/CSRP3/APLNR/P2RX3/PDGFB/SYNM/MYOM2/DSP/NPR3/CAV1/ARRB1/APBB1/P2RX2/KCNE3/HDAC4/PIK3CG/KCND2/LMOD2/DSG2/TNNI3K/GNAO1/KCNJ3/LMCD1/ATP1A1/CASQ2/BBS2/PDE4D/CLIC2/EMD/FLNA/G6PD/ACTN3/MIR17/MIR19A/MIR19B1/MIR20A/GATM/ADRB2/DMPK/ADRA1B/CALCA/MYH1/MYH2/MYH4/CERT1/F2R/HOMER1/DSC2/SCN10A/SCN11A/SCN5A/MSTN/EDNRB/HEY2/TRDN/CYBA/CHRNA3/CHRNB4/ABCC8/MYOD1/PIK3C2A/GLRA1/INPP5F/HTR7/MYL1/JPH3/C10orf71/GSK3A/MYLK2/GPD1L/KLHL41/FKBP1C/VEGFB/KCNMA1/DRD1/NKX2-5/ADORA2B/ADRA2A/KCNIP1/PPP1R13L/SCN1A/SCN7A/SCN9A/SNTA1/CACNA2D1/GNAI1/SCN2A/SCN3A/REM1/ORMDL3/CAV3/OXTR/SRF/GLRX3/TCAP/MAP2K1/TNNI3/TNNT1/CACNB1/STAC2/PTGER3/SMAD3",485
"GO:1901987","regulation of cell cycle phase transition","468/18432","468/18860",1,1.02322048611111,3.33813142564541,1.88354030982686e-05,0.032642958279744,NA,"TP63/SOX2/ACTL6A/SENP2/EIF4G1/DLG1/RNF168/ANAPC11/INTS3/BIRC5/HORMAD1/MUC1/SDE2/CDK3/PTENP1-AS/RPTOR/STXBP4/KIF14/MLF1/MIR15B/MIR29C/DTL/INTS7/ATP2B4/CDK18/DYRK3/ACTB/MIIP/MAD1L1/FBXO6/MAD2L2/ZFP36L1/TFAP4/DPF3/H2AX/HINFP/CDK5RAP2/PKMYT1/KCNH5/NEK6/DTX3L/PARP9/AKT1/GPR132/RAD51C/TEX14/GEN1/MARK3/XRCC3/CENPF/CCL2/TPR/CCND1/TIPRL/PROX1/ATM/MIR133A1/TMEM14B/AURKA/DDR2/ANLN/BRIP1/CTDSP2/CDK4/GLI1/GPNMB/KCNA5/TBX2/DACT1/BRCA1/ING4/PTPN6/GFI1B/CDKN1B/MIR495/PLCB1/SMARCD2/SKA3/CCND2/RDX/INIP/ANXA1/PSME3/BRCA2/MNAT1/CRNN/CDC73/CAMSAP3/CCNE2/ID2/TPRA1/PABIR1/INHBA/DBF4B/HEXIM2/NEK11/PRMT2/CSNK2A1/STK35/UBD/ETAA1/FOXN3/CDC25B/DDRGK1/EME1/CDKN2A/CDKN2B/PPP1R9B/MIR208A/CHMP4C/AMBRA1/NBN/MIR10A/TOPBP1/CDK5RAP3/NSMCE2/CEP63/DDX3X/KLHL18/SMARCC1/EME2/PKD1/TELO2/KLF4/PAGR1/TAOK2/CDKN2C/ORC1/TCIM/CDK2AP2/RAD9A/BCL7C/PKIA/MBTPS2/RHNO1/ATRIP/CDC25A/TREX1/NABP2/SMARCC2/TIMELESS/RGCC/MIR221/MIR222/DLGAP5/CDK16/FZR1/TRIM39/DGKZ/BABAM2/MIR214/SLFN11/LYN/MOS/RASSF1/CPAP/IER3/MDC1/PPP1R10/GTPBP4/CDC14B/ADAM17/CPSF3/KLF11/RRM2/HUS1/CDK2/EGFR/MIR362/MIR873/PSME1/PSME2/KNTC1/CDC14C/PLK1/ECD/ZNF830/DNA2/STOX1/CLSPN/RCC2/BUB3/TM4SF5/MTBP/PBRM1/SKA1/TTI2/SASS6/NUF2/RRM2B/LCMT1/APPL1/DCUN1D3/DOT1L/PLK5/TCF3/FOXO4/DYNC1LI1/PBX1/ANAPC5/BCL7A/TRIAP1/CDK5/SMARCD3/HSPA2/ARID2/PTEN/KNL1/EZH2/RAD1/CCAR2/INO80/DPF1/BUB1B/CDC20/PLK3/SIX3/LSM10/TP53BP1/WDR76/CDKN1C/EIF2AK4/HASPIN/MIR892B/SIRT2/USP28/ZW10/RB1/DONSON/RAD51/ZFYVE19/CENPE/SMARCE1/TMSB4X/WAC/TAOK3/CDK15/FGF10/KANK2/SPC24/MRNIP/FBXO4/RAD21/CHEK1/PDIK1L/CDC7/NPM2/RAD51B/ABRAXAS1/PAF1/ZFP36L2/CDC23/CDC25C/APBB2/PHOX2B/CDC14A/MRE11/IK/SYF2/MIR137/HUS1B/BABAM1/CDKN1A/STK38/CLOCK/PTPN11/WNT10B/SMARCD1/CDKN2D/MIR638/SMARCA4/MIR29A/MIR29B1/E2F7/VPS4A/ZNF655/MAPK15/RPA4/TTK/CRY1/BCL2/VPS4B/NAE1/ADAMTS1/MAPK14/RFWD3/JADE1/ESPL1/FBXO7/PRP4K/CDC6/RPA2/NPM1/MIR133B/BID/APPL2/CDK6/MIR515-1/MIR520A/ANAPC7/RAD9B/CCNE1/USP17L2/ATF2/MAP3K20/TAF1/PINX1/CCNB1/CDK7/RAD17/MBLAC1/CDK17/USP44/FAM107A/ACTL6B/MEPCE/PLRG1/USP50/UFL1/MAD2L1/TRIP13/FBXW7/MIR15A/MIR16-1/RNASEH2B/TP53/FANCD2/RBL1/SETMAR/AURKB/CTC1/NOP53/PKD2/MSH2/CYP1A1/CDC5L/CDK1/SMARCA2/ATF5/MIR195/CCNQ/RPS27L/ANAPC4/BUB1/ZNF16/GPR15LG/UBE2C/WEE1/FBXO5/TERT/ZC3H12D/ERCC3/CUL3/ZWINT/PKP3/GNB1L/UIMC1/CTDSP1/CDCA8/SPDL1/CHFR/NANOGP8/ARID1B/STK33/MACROH2A1/NEUROG1/XPC/PAXIP1/TMOD3/AVEN/APC/ACVR1/AIF1/CUL4B/ARID1A/MIR451A/TAOK1/DBF4/BARD1/BTN2A2/MIR193A/CDK10/PHF10/SMARCB1/SUSD2/FHL1/MIR503/TFDP3/GIGYF2/ZNF207/MIR372/MIR519D/MIR520H/STIL/MN1/MYO16/FEM1B/MTA3/ANAPC15/RBL2/APBB1/FAM83D/PRKDC/CACNB4/NDC80/TICRR/KMT2E/RINT1/ATAD5/CRLF3/CDK14/RRM1/CCNH/MBTPS1/UBE2E2/RIOK2/BLM/BRCC3/MUS81/OVOL1/MIR19B1/LSM11/KLHL22/CDC16/CDC45/CTDSPL/MIR26A1/HECW2/BRD4/CDT1/MDM2/CHEK2/CUL4A/TFDP1/PLCG2/NSUN2/RAB11A/E2F1/ERCC6/BCL7B/PSMG2/FBXO31/BRD7/SIN3A/CCND3/RBBP8/ATR/ANKRD17/DUSP1/MAD2L1BP/RFPL1/PRAP1/PPP2CA/RAD50/ERCC2/MIR30C2/DDB1/INCENP/NEK10/TTI1/PRPF19/DPF2/NABP1/SPC25/TIPIN/ZWILCH/BRSK1/TGFB1",468
"GO:0044772","mitotic cell cycle phase transition","461/18432","461/18860",1,1.02322048611111,3.31244241380838,2.22095906363389e-05,0.032642958279744,NA,"ACTL6A/SENP2/EIF4G1/DLG1/ANAPC11/CCDC57/INTS3/BIRC5/ENSA/MUC1/SDE2/CDK3/PTENP1-AS/RPTOR/KIF14/MIR15B/IQGAP3/NES/RHOU/MIR29C/DTL/ACTB/MIIP/MAD1L1/MAD2L2/ZFP36L1/CUL5/TFAP4/DPF3/HINFP/CDK5RAP2/PKMYT1/KCNH5/GSK3B/NEK6/PPP6C/AKT1/GPR132/RAD51C/TEX14/GEN1/MARK3/XRCC3/CENPF/CCL2/TPR/CCND1/ATM/MIR133A1/CCNP/TMEM14B/AURKA/DDR2/PPM1D/RPS6KB1/ANLN/CTDSP2/CDK4/GPNMB/KCNA5/DACT1/BRCA1/CCNF/PTPN6/GFI1B/CDKN1B/EPS8/MIR495/PLCB1/SMARCD2/LATS2/SKA3/CCND2/RDX/INIP/ID4/CDC27/ANXA1/PSME3/MNAT1/CDC73/CCNE2/ID2/TPRA1/PABIR1/INHBA/SMC5/DBF4B/HEXIM2/NEK11/PRMT2/STK35/UBD/ETAA1/CALM1/FOXN3/CDC25B/NFIB/CDKN2A/CDKN2B/PPP1R9B/MIR208A/CHMP4C/AMBRA1/NBN/TOPBP1/CDK5RAP3/NSMCE2/DDX3X/E2F3/KLHL18/SMARCC1/PKD1/KLF4/CCNA1/TAOK2/CDKN2C/ORC1/CDK2AP2/BCL7C/PKIA/PHF8/MBTPS2/FOXM1/CDC25A/TREX1/NABP2/SMARCC2/RGCC/MIR221/MIR222/DLGAP5/PIM2/FZR1/TRIM39/ANAPC2/DGKZ/FBXL15/BABAM2/MIR214/SLFN11/CKS2/CPAP/IER3/CDKN3/GTPBP4/CDC14B/ADAM17/CPSF3/KLF11/RRM2/HUS1/CDK2/EGFR/CCNB3/MIR362/TAF2/CLASP2/CACUL1/PSME1/PSME2/KNTC1/KHDRBS1/CDC14C/PLK1/ECD/ZNF830/STOX1/CLSPN/RCC2/BUB3/TRIM71/TM4SF5/MTBP/PBRM1/SKA1/CALM2/MYC/SASS6/CCNJ/NUF2/SPDYA/RRM2B/LCMT1/APPL1/DCUN1D3/KDM8/PLK5/TCF3/FOXO4/DYNC1LI1/PBX1/ANAPC5/BCL7A/TRIAP1/SMARCD3/HSPA2/ARID2/PTEN/KNL1/CUL1/EZH2/SKP2/INO80/DPF1/BUB1B/CDC20/GSPT1/PLK3/LSM10/CDKN1C/CHMP7/HASPIN/MIR892B/SIRT2/ZW10/MELK/RB1/DONSON/ZFYVE19/CENPE/SMARCE1/WAC/TAOK3/FGF10/KANK2/SPC24/CCNY/MRNIP/RAD21/CCNO/CTDP1/CHEK1/PDIK1L/CDC34/CDC7/NPM2/RAD51B/ABRAXAS1/ZFP36L2/CDC23/CDC25C/PHOX2B/CDC14A/MRE11/IK/SYF2/MIR137/HUS1B/BABAM1/CDKN1A/WNT10B/SMARCD1/CDKN2D/DNM2/MIR638/SMARCA4/MIR29A/MIR29B1/E2F7/VPS4A/ZNF655/TTK/BCL2/VPS4B/NAE1/CAMK2A/ADAMTS1/CCNA2/RFWD3/JADE1/ESPL1/USP38/FBXO7/PRP4K/FBXL7/CDC6/RPA2/MIR133B/RCC1/BID/APPL2/CDK6/MIR515-1/MIR520A/ANAPC7/CCNE1/MAP3K20/PINX1/CCNB1/CDK7/RAD17/MBLAC1/USP44/FAM107A/ACTL6B/MEPCE/PLRG1/RPL24/NFIA/MAD2L1/BCAT1/TACC3/EIF4E/PPP3CA/TRIP13/FBXW7/MIR15A/MIR16-1/RNASEH2B/TP53/RBL1/BRSK2/CALM3/DBX2/AURKB/CTC1/NOP53/PKD2/CYP1A1/ANAPC1/CDK1/SMARCA2/MASTL/MIR195/CCNG2/CCNI/RPS27L/ANAPC4/USP26/BUB1/UBE2C/WEE1/FBXO5/TERT/LATS1/ZC3H12D/ERCC3/MYB/CUL3/ZWINT/UIMC1/CTDSP1/USP37/CDCA8/CCNG1/SPDL1/CHFR/ARID1B/NEUROG1/UBE2A/XPC/TMOD3/AVEN/APC/ACVR1/CUL2/AIF1/CUL4B/ARID1A/ITGB1/MIR451A/TAOK1/DBF4/BARD1/BTN2A2/MIR193A/CDK10/PHF10/SMARCB1/FHL1/TFDP3/ACVR1B/ARPP19/GIGYF2/ZNF207/MIR372/MIR519D/MIR520H/STIL/MYO16/USP29/MTA3/ANAPC15/UBE2S/RBL2/TAF10/CHMP2A/ZNF324/PRKDC/CACNB4/NDC80/PPME1/SPAST/TICRR/KMT2E/RINT1/ATAD5/CRLF3/CDK14/ABCB1/RRM1/RBX1/CCNH/POLE/MBTPS1/PLK2/UBE2E2/RIOK2/BLM/BRCC3/MIR19B1/CCNJL/LSM11/KLHL22/CDC16/CTDSPL/MIR26A1/HECW2/BRD4/TPD52L1/USP22/MDM2/CHEK2/CUL4A/TFDP1/USH1C/RAB11A/CHMP4B/E2F1/BCL7B/PSMG2/FBXO31/BRD7/SIN3A/CCND3/RBBP8/ATR/ANKRD17/DUSP1/MAD2L1BP/RFPL1/PRAP1/CLASP1/CCNB2/CCNI2/PPP2CA/RAD50/ERCC2/MIR30C2/DDB1/INCENP/EIF4EBP1/PPP2R2D/DPF2/NABP1/SPC25/ZWILCH/BRSK1/TGFB1/PIAS1",461
"GO:0060537","muscle tissue development","453/18432","453/18860",1,1.02322048611111,3.28286163597263,2.68099574058238e-05,0.032642958279744,NA,"NOG/DLG1/SOX9/LMNA/MYORG/MTOR/UBE4B/HLF/CACNA1S/ACTN2/RYR2/SHOX2/TIPARP/WNT3A/ACTA1/EGLN1/BCL9/GJA5/HNRNPU/ZBTB18/ATF3/BTG2/CSRP1/MYOG/TNNI1/TNNT2/NPPA/NPPB/CACYBP/TNN/HDAC9/MEOX2/TWIST1/MIR200B/FOS/DDX5/BCL9L/PRKAR1A/POGLUT1/POPDC2/TGFB2/PPARA/BMP4/FOXP1/ENG/MIR199B/OSR1/CENPF/KCNK2/ASB2/HLX/FGF3/PROX1/YY1/SOX11/HEG1/MYLK/PAK1/SKIL/TBX20/YBX3/SVIL/GLI1/GPX1/RHOA/USP19/TBX2/ABL1/AKAP6/YAP1/EPHB1/GTF3C5/TSC1/MYBPC3/ABCC9/KCNJ8/CNTNAP1/SKI/FGF9/MSX1/GJB6/PGM5/BMP2/CDC42/ZFAND5/PKP2/DIPK2A/CASQ1/IGSF8/SIX1/SIX4/RGS2/ID2/MYL7/MIR204/GJC1/JARID2/COL6A1/S100B/GREB1L/FKTN/FKBP1A/MYH15/GPCPD1/MEIS1/CACNA1G/EDN1/HEY1/MIR208A/MYH6/MYH7/STAC3/RPL3L/NEURL1/SIK1/KAT8/MYL11/ZNF689/EYA1/MSC/NUPR1/CHD7/TREX1/ERBB3/MYL6/MYL6B/NACA/MIR222/SOX8/B4GALNT2/HMG20B/NOTCH1/FGF8/GATA5/MIR1-1/MYL3/DMD/SGCG/MYH11/TGFBR1/FLOT1/MIR24-1/PTCH1/SLC8A1/ZFPM2/DMRTA2/ITGA8/TGFBR3/RUNX1/ERO1A/NRAP/MIR873/RBP4/VAX1/PARP2/BMP7/MYO18B/MYOZ1/PPP3CB/NPR2/MBD2/SGCB/NLN/BMP10/ARRB2/COL14A1/CYP26B1/NEBL/RBM24/MRTFB/TP73/TLL2/SMAD4/MYC/FOSL2/ZMPSTE24/LUC7L/NPRL3/BMPR1A/RGS4/CCNT2/MBD3/TENM4/CDK5/FLNB/KAT2A/ARID2/TNNC1/EEF2/SIRT6/BIN3/XK/PDGFRA/MAFF/SPG11/NKX2-6/MIR509-1/SIRT2/RARA/PAX5/RB1/SELENON/PAX7/DLL4/ADRA1A/WT1/CFLAR/FZD7/MAPK11/VPS54/BARX2/SMYD1/RCAN1/PRKAA1/CTDP1/CDON/FHOD3/SGCZ/MYF5/MYF6/ALDH1A2/NOX4/FER1L6/EGR1/HSD17B1/NAGLU/PHOX2B/RYR1/HDAC3/FGF20/SORBS2/ATG5/PI16/HOPX/PIM1/WNT10B/VAMP5/HEYL/MIR199A1/GJA1/PLN/VGLL2/CSRP2/FOXC1/MIR143/MIR145/CTCF/ALPK2/BCL2/FOXH1/PLEC/SCX/PDGFRB/CALR/SMO/MAPK14/FGF2/EDNRA/SMAD1/POPDC1/POPDC3/MYLK3/ADAMTS9/LARGE1/MIR23A/AKIRIN1/TTN/MYL2/FGFR2/CHRNA1/HOXD10/HOXD9/IFT20/CCNB1/MIR25/NPHS1/RBPJ/SLC9A1/LEF1/MCUB/PITX2/TFAP2B/MYOZ2/MIR499A/TOMM70/PPP3CA/S1PR1/PDLIM5/KRAS/KDM6B/SOX15/ZIC3/IGF2/FOXL2/FOXN2/FKRP/LMOD3/SMAD5/MYH10/SAP30/NR2F2/PKD2/HCN4/STRA6/EP300/RXRB/MYH14/SMAD7/CDK1/EGR2/TBX18/LEMD2/UQCC2/PRMT1/VRK3/FHL2/COPS2/MIR195/ISL1/MTM1/SRPK3/TPM1/HIVEP3/TBX3/COL11A1/EYA2/ACADM/PRKG1/CITED2/TCF21/GATA4/IGF1/TBX1/MAML1/IHH/OBSL1/IGFBP5/JPH2/MTPN/ACTC1/SGCD/DNER/PITX1/PPIF/VGLL4/SHH/TBX5/MYOCD/ACVR1/LOX/ITGB1/DLL1/NRG1/GATA6/MEF2A/ANHX/ANKRD33/NR4A1/PTCD2/BMP5/CHRND/CSRP3/KEL/MYOM1/PRICKLE1/MYOM2/DSP/CAV1/CAV2/FOXP2/IFRD1/DKK1/CFL2/P2RX2/GPC1/ELN/MIR590/MIR548C/DSG2/COL3A1/HAND1/MEF2C/NR1D2/FES/MESP1/EMD/G6PD/ACTN3/EFEMP2/MIR19A/MIR19B1/ZFPM1/FGFR1/BMAL1/SOX6/HOMER1/SCN5A/CXADR/ASNSD1/MSTN/POU4F1/WNT2/HEY2/AKAP13/NF1/CBY1/DDX17/LRP2/FRS2/LRRC10/NDUFV2/FOXC2/ADPRHL1/KCNJ11/MYOD1/ANKRD1/CREB1/C10orf71/GSK3A/FBXO22/MED20/MYLK2/KLHL41/ERBB4/MSX2/NKX2-5/SAV1/EFNB2/GREM1/COL19A1/VEGFA/PPP1R13L/RARB/SEMA3C/IRX3/CAV3/SRF/ALPK3/CTNNB1/KLHL40/NDRG4/NEB/TCAP/METTL21C/KLF5/MEGF10/EOMES/TNNI3/MED1/XIRP2/TGFB1/NOTCH2/SMAD3",453
